BVP,start_time_unix,sampling_rate
27.03,1629130737.0,64.0
24.48,1629130737.0,64.0
21.31,1629130737.0,64.0
17.53,1629130737.0,64.0
13.16,1629130737.0,64.0
8.2,1629130737.0,64.0
2.57,1629130737.0,64.0
-3.88,1629130737.0,64.0
-11.39,1629130737.0,64.0
-20.26,1629130737.0,64.0
-30.69,1629130737.0,64.0
-42.59,1629130737.0,64.0
-55.34,1629130737.0,64.0
-67.55,1629130737.0,64.0
-77.17,1629130737.0,64.0
-81.82,1629130737.0,64.0
-79.53,1629130737.0,64.0
-69.45,1629130737.0,64.0
-52.31,1629130737.0,64.0
-30.29,1629130737.0,64.0
-6.47,1629130737.0,64.0
16.12,1629130737.0,64.0
35.22,1629130737.0,64.0
49.73,1629130737.0,64.0
59.58,1629130737.0,64.0
65.32,1629130737.0,64.0
67.66,1629130737.0,64.0
67.21,1629130737.0,64.0
64.51,1629130737.0,64.0
60.1,1629130737.0,64.0
54.66,1629130737.0,64.0
48.89,1629130737.0,64.0
43.48,1629130737.0,64.0
38.86,1629130737.0,64.0
35.2,1629130737.0,64.0
32.47,1629130737.0,64.0
30.52,1629130737.0,64.0
29.18,1629130737.0,64.0
28.25,1629130737.0,64.0
27.42,1629130737.0,64.0
26.29,1629130737.0,64.0
24.34,1629130737.0,64.0
21.12,1629130737.0,64.0
16.43,1629130737.0,64.0
10.39,1629130737.0,64.0
3.44,1629130737.0,64.0
-3.89,1629130737.0,64.0
-11.21,1629130737.0,64.0
-18.42,1629130737.0,64.0
-25.67,1629130737.0,64.0
-33.31,1629130737.0,64.0
-41.74,1629130737.0,64.0
-51.18,1629130737.0,64.0
-61.48,1629130737.0,64.0
-71.87,1629130737.0,64.0
-80.87,1629130737.0,64.0
-86.4,1629130737.0,64.0
-86.34,1629130737.0,64.0
-79.22,1629130737.0,64.0
-64.91,1629130737.0,64.0
-44.84,1629130737.0,64.0
-21.72,1629130737.0,64.0
1.36,1629130737.0,64.0
21.74,1629130737.0,64.0
37.83,1629130737.0,64.0
49.22,1629130737.0,64.0
56.31,1629130737.0,64.0
59.79,1629130737.0,64.0
60.34,1629130737.0,64.0
58.48,1629130737.0,64.0
54.7,1629130737.0,64.0
49.6,1629130737.0,64.0
43.93,1629130737.0,64.0
38.44,1629130737.0,64.0
33.77,1629130737.0,64.0
30.24,1629130737.0,64.0
27.9,1629130737.0,64.0
26.52,1629130737.0,64.0
25.8,1629130737.0,64.0
25.42,1629130737.0,64.0
25.11,1629130737.0,64.0
24.64,1629130737.0,64.0
23.73,1629130737.0,64.0
22.06,1629130737.0,64.0
19.29,1629130737.0,64.0
15.21,1629130737.0,64.0
9.88,1629130737.0,64.0
3.64,1629130737.0,64.0
-2.94,1629130737.0,64.0
-9.27,1629130737.0,64.0
-15.04,1629130737.0,64.0
-20.34,1629130737.0,64.0
-25.75,1629130737.0,64.0
-32.11,1629130737.0,64.0
-40.16,1629130737.0,64.0
-50.08,1629130737.0,64.0
-61.08,1629130737.0,64.0
-71.35,1629130737.0,64.0
-78.34,1629130737.0,64.0
-79.49,1629130737.0,64.0
-73.17,1629130737.0,64.0
-59.32,1629130737.0,64.0
-39.64,1629130737.0,64.0
-17.07,1629130737.0,64.0
5.18,1629130737.0,64.0
24.61,1629130737.0,64.0
39.95,1629130737.0,64.0
51.14,1629130737.0,64.0
58.75,1629130737.0,64.0
63.43,1629130737.0,64.0
65.51,1629130737.0,64.0
65.09,1629130737.0,64.0
62.31,1629130737.0,64.0
57.72,1629130737.0,64.0
52.26,1629130737.0,64.0
47.02,1629130737.0,64.0
42.92,1629130737.0,64.0
40.35,1629130737.0,64.0
39.12,1629130737.0,64.0
38.78,1629130737.0,64.0
38.87,1629130737.0,64.0
39.15,1629130737.0,64.0
39.48,1629130737.0,64.0
39.65,1629130737.0,64.0
39.19,1629130737.0,64.0
37.36,1629130737.0,64.0
33.53,1629130737.0,64.0
27.47,1629130737.0,64.0
19.5,1629130737.0,64.0
10.44,1629130737.0,64.0
1.24,1629130737.0,64.0
-7.35,1629130737.0,64.0
-14.92,1629130737.0,64.0
-21.36,1629130737.0,64.0
-26.76,1629130737.0,64.0
-31.32,1629130737.0,64.0
-35.38,1629130737.0,64.0
-39.53,1629130737.0,64.0
-44.56,1629130737.0,64.0
-51.32,1629130737.0,64.0
-60.26,1629130737.0,64.0
-71.03,1629130737.0,64.0
-82.2,1629130737.0,64.0
-91.46,1629130737.0,64.0
-96.16,1629130737.0,64.0
-94.14,1629130737.0,64.0
-84.53,1629130737.0,64.0
-68.09,1629130737.0,64.0
-47.06,1629130737.0,64.0
-24.42,1629130737.0,64.0
-3.01,1629130737.0,64.0
15.3,1629130737.0,64.0
29.72,1629130737.0,64.0
40.46,1629130737.0,64.0
48.11,1629130737.0,64.0
53.17,1629130737.0,64.0
55.9,1629130737.0,64.0
56.39,1629130737.0,64.0
54.85,1629130737.0,64.0
51.78,1629130737.0,64.0
47.92,1629130737.0,64.0
44.15,1629130737.0,64.0
41.13,1629130737.0,64.0
39.12,1629130737.0,64.0
38.05,1629130737.0,64.0
37.57,1629130737.0,64.0
37.32,1629130737.0,64.0
37.04,1629130737.0,64.0
36.66,1629130737.0,64.0
36.18,1629130737.0,64.0
35.54,1629130737.0,64.0
34.63,1629130737.0,64.0
33.23,1629130737.0,64.0
31.18,1629130737.0,64.0
28.35,1629130737.0,64.0
24.72,1629130737.0,64.0
20.35,1629130737.0,64.0
15.29,1629130737.0,64.0
9.65,1629130737.0,64.0
3.53,1629130737.0,64.0
-2.83,1629130737.0,64.0
-9.19,1629130737.0,64.0
-15.26,1629130737.0,64.0
-20.89,1629130737.0,64.0
-26.05,1629130737.0,64.0
-30.89,1629130737.0,64.0
-35.68,1629130737.0,64.0
-40.81,1629130737.0,64.0
-46.66,1629130737.0,64.0
-53.48,1629130737.0,64.0
-61.17,1629130737.0,64.0
-69.01,1629130737.0,64.0
-75.6,1629130737.0,64.0
-79.05,1629130737.0,64.0
-77.56,1629130737.0,64.0
-70.07,1629130737.0,64.0
-56.8,1629130737.0,64.0
-39.25,1629130737.0,64.0
-19.84,1629130737.0,64.0
-1.08,1629130737.0,64.0
15.1,1629130737.0,64.0
27.73,1629130737.0,64.0
36.72,1629130737.0,64.0
42.54,1629130737.0,64.0
45.73,1629130737.0,64.0
46.7,1629130737.0,64.0
45.73,1629130737.0,64.0
43.0,1629130737.0,64.0
38.83,1629130737.0,64.0
33.66,1629130737.0,64.0
28.08,1629130737.0,64.0
22.7,1629130737.0,64.0
18.06,1629130737.0,64.0
14.56,1629130737.0,64.0
12.37,1629130737.0,64.0
11.45,1629130737.0,64.0
11.52,1629130737.0,64.0
12.17,1629130737.0,64.0
12.89,1629130737.0,64.0
13.24,1629130737.0,64.0
12.89,1629130737.0,64.0
11.72,1629130737.0,64.0
9.77,1629130737.0,64.0
7.27,1629130737.0,64.0
4.38,1629130737.0,64.0
1.2,1629130737.0,64.0
-2.25,1629130737.0,64.0
-5.96,1629130737.0,64.0
-9.86,1629130737.0,64.0
-13.72,1629130737.0,64.0
-17.26,1629130737.0,64.0
-20.32,1629130737.0,64.0
-22.97,1629130737.0,64.0
-25.49,1629130737.0,64.0
